product_name,line_name,line_type,unit,unit_cost,quantity,line_cost,source_file,source_sheet,source_row
BEEF BURGER,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,New Meals,141
BEEF BURGER,FILLING,Ingredient,EACH,9.3,0.08,0.7440000000000001,Handcrafted Costing,New Meals,154
BEEF BURGER,PUFF PASTRY,Ingredient,KG,12.73,0.11,1.4003,Handcrafted Costing,New Meals,155
BEEF BURGER,EGG,Ingredient,EACH,3.0,0.094,0.28200000000000003,Handcrafted Costing,New Meals,156
BEEF BURGER,FOLIEEN SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,New Meals,157
BEEF BURGER,TAPE,Ingredient,EACH,17.5,0.005,0.08750000000000001,Handcrafted Costing,New Meals,158
BEEF BURGER,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,New Meals,159
BEEF BURGER,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,New Meals,160
BEEF BURGER,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,New Meals,161
BEEF BURGER,MILK,Ingredient,LT,24.5,0.005,0.1225,Handcrafted Costing,New Meals,162
BEEF BURGER,CHOCOLATE,Ingredient,KG,95.0,0.6,57.0,Handcrafted Costing,New Meals,176
BEEF BURGER,COCOA,Ingredient,KG,113.9,0.24,27.336000000000002,Handcrafted Costing,New Meals,177
BEEF BURGER,FLOUR,Ingredient,KG,12.5,0.195,2.4375,Handcrafted Costing,New Meals,178
BEEF BURGER,SUGAR,Ingredient,KG,20.2,1.3,26.26,Handcrafted Costing,New Meals,179
BEEF BURGER,BAKING POWDER,Ingredient,KG,47.95,0.015,0.7192500000000001,Handcrafted Costing,New Meals,180
BEEF BURGER,EGGS,Ingredient,EACH,2.27,12.0,27.240000000000002,Handcrafted Costing,New Meals,181
BEEF BURGER,UNSALTED BUTTER,Ingredient,KG,66.0,0.75,49.5,Handcrafted Costing,New Meals,182
BEEF BURGER,CONDIMENT,Ingredient,ASSORTED,1.5,1.0,1.5,Handcrafted Costing,New Meals,183
BEEF BURGER,VETKOEK,Ingredient,EACH SLICE,1.97,1.0,1.97,Handcrafted Costing,New Meals,197
BEEF BURGER,VANILLA FILLING,Ingredient,KG,25.0,0.2,5.0,Handcrafted Costing,New Meals,198
BEEF BURGER,CONDIMENT,Ingredient,ASSORTED,1.0,1.0,1.0,Handcrafted Costing,New Meals,199
BEEF BURGER,BATTER,Ingredient,EACH,3.0,1.0,3.0,Handcrafted Costing,New Meals,214
BEEF BURGER,CONDIMENT,Ingredient,ASSORTED,1.5,1.0,0.5,Handcrafted Costing,New Meals,215
BEEF BURGER,MILK,Ingredient,KG,24.95,0.01,0.2495,Handcrafted Costing,New Meals,227
BEEF BURGER,OIL,Ingredient,KG,34.96,0.02,0.6992,Handcrafted Costing,New Meals,228
BEEF BURGER,FLOUR,Ingredient,KG,12.98,0.01,0.1298,Handcrafted Costing,New Meals,229
BEEF BURGER,SUGAR,Ingredient,KG,20.2,0.005,0.10099999999999999,Handcrafted Costing,New Meals,230
BEEF BURGER,BAKING POWDER,Ingredient,KG,47.95,0.005,0.23975000000000002,Handcrafted Costing,New Meals,231
BEEF BURGER,EGGS,Ingredient,EACH,2.27,0.2,0.454,Handcrafted Costing,New Meals,232
BEEF BURGER,UNSALTED BUTTER,Ingredient,KG,66.0,0.05,3.3000000000000003,Handcrafted Costing,New Meals,233
BEEF BURGER,CONDIMENT,Ingredient,ASSORTED,1.5,1.0,1.5,Handcrafted Costing,New Meals,234
BUNS 100GR,WHITE BREAD FLOUR,Ingredient,KG,12.64,3.0,37.92,Handcrafted Costing,BUNS,7
BUNS 100GR,YEAST,Ingredient,KG,43.8,2.0,87.6,Handcrafted Costing,BUNS,8
BUNS 100GR,LABOR,Ingredient,EACH,12.55,1.0,12.55,Handcrafted Costing,BUNS,9
BUNS 100GR,KRAG,Ingredient,EACH,12.55,1.0,12.55,Handcrafted Costing,BUNS,10
MARGARINE SHORT CRUST,WHITE BREAD FLOUR,Ingredient,KG,12.98,1.0,12.98,Handcrafted Costing,SHORT CRUST PASTRY,7
MARGARINE SHORT CRUST,MARGARINE,Ingredient,KG,45.0,0.35,15.749999999999998,Handcrafted Costing,SHORT CRUST PASTRY,8
MARGARINE SHORT CRUST,OIL,Ingredient,LT,32.95,0.1,3.2950000000000004,Handcrafted Costing,SHORT CRUST PASTRY,9
MARGARINE SHORT CRUST,SALT,Ingredient,KG,7.7,0.02,0.154,Handcrafted Costing,SHORT CRUST PASTRY,10
MARGARINE SHORT CRUST,COLD WATER,Ingredient,LT,0,0.325,0.0,Handcrafted Costing,SHORT CRUST PASTRY,11
MARGARINE SHORT CRUST,WHITE BREAD FLOUR,Ingredient,KG,12.98,1.0,12.98,Handcrafted Costing,SHORT CRUST PASTRY,28
MARGARINE SHORT CRUST,PASTRY KING 22,Ingredient,KG,27.2,0.5,13.6,Handcrafted Costing,SHORT CRUST PASTRY,29
MARGARINE SHORT CRUST,SALT,Ingredient,KG,7.7,0.02,0.154,Handcrafted Costing,SHORT CRUST PASTRY,30
MARGARINE SHORT CRUST,COLD WATER,Ingredient,LT,0,0.35,0.0,Handcrafted Costing,SHORT CRUST PASTRY,31
MARGARINE SHORT CRUST,WHITE BREAD FLOUR,Ingredient,KG,12.98,1.0,12.98,Handcrafted Costing,SHORT CRUST PASTRY,47
MARGARINE SHORT CRUST,BUTTER,Ingredient,KG,125.58,0.5,62.79,Handcrafted Costing,SHORT CRUST PASTRY,48
MARGARINE SHORT CRUST,SALT,Ingredient,KG,7.7,0.02,0.154,Handcrafted Costing,SHORT CRUST PASTRY,49
MARGARINE SHORT CRUST,COLD WATER,Ingredient,LT,0,0.38,0.0,Handcrafted Costing,SHORT CRUST PASTRY,50
280GR,LEAN MINCE,Ingredient,KG,89.95,10.0,899.5,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,7
280GR,OSTRICH MINCE,Ingredient,KG,59.95,10.0,599.5,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,8
280GR,BUTTER CRUST,Ingredient,KG,75.92,20.71,1572.3032,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,9
280GR,SALT,Ingredient,KG,7.7,0.04,0.308,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,10
280GR,BAY LEAVES,Ingredient,KG,75.0,0.005,0.375,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,11
280GR,BEEF STOCK,Ingredient,KG,49.95,0.3,14.985,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,12
280GR,FROZEN ONIONS,Ingredient,KG,16.98,5.0,84.9,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,13
280GR,POTATOES,Ingredient,KG,9.0,3.0,27.0,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,14
280GR,WHITE SUGAR,Ingredient,KG,21.27,0.44,9.3588,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,15
280GR,CURRY MILD,Ingredient,KG,49.95,0.1,4.995000000000001,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,16
280GR,GARLIC,Ingredient,KG,34.95,0.2,6.990000000000001,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,17
280GR,RAJAH POWDER,Ingredient,KG,123.0,0.22,27.06,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,18
280GR,MIXED HERBS,Ingredient,KG,47.64,0.005,0.2382,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,19
280GR,DRIED THYME,Ingredient,KG,76.98,0.005,0.3849,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,20
280GR,DRIED PARSLEY,Ingredient,KG,43.82,0.005,0.21910000000000002,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,21
280GR,CHUTNEY,Ingredient,LT,12.53,1.0,12.53,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,22
280GR,BORRIE,Ingredient,KG,43.95,0.25,10.9875,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,23
280GR,CORIANDER SEEDS,Ingredient,KG,42.44,0.03,1.2731999999999999,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,24
280GR,MODI STARCH,Ingredient,KG,27.0,0.1,2.7,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,25
280GR,FLOUR,Ingredient,KG,12.98,0.1,1.298,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,26
280GR,FOLIEEN SHEETS,Ingredient,EACH,0.14,26.0,3.6400000000000006,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,27
280GR,OIL,Ingredient,LT,34.95,0.2,6.990000000000001,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,28
280GR,BOX,Ingredient,EACH,12.98,13.0,168.74,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,29
280GR,EGGS,Ingredient,EACH,2.95,10.0,29.5,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,30
280GR,MILK,Ingredient,LT,24.333,0.5,12.1665,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,31
280GR,FOIL BAKKIE,Ingredient,EACH,0.89,219.0,194.91,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,32
280GR,TAPE,Ingredient,EACH,17.5,1.0,17.5,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,33
280GR,HALAL STICKER,Ingredient,EACH,0.08,13.0,1.04,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,34
280GR,LABEL,Ingredient,EACH,0.32,26.0,8.32,Handcrafted Costing,BOBOTI BUTTER SHORT CRUST,35
KAROO LAMB 280GR,MUTTON,Ingredient,KG,189.98,15.0,2849.7,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,7
KAROO LAMB 280GR,SALT,Ingredient,KG,7.7,0.075,0.5775,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,8
KAROO LAMB 280GR,WORSC SAUCE,Ingredient,LT,10.95,1.2,13.139999999999999,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,9
KAROO LAMB 280GR,BEEF STOCK,Ingredient,KG,49.95,0.2,9.990000000000002,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,10
KAROO LAMB 280GR,PUFF,Ingredient,KG,12.73,20.0,254.60000000000002,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,11
KAROO LAMB 280GR,FROZEN ONIONS,Ingredient,KG,16.98,2.5,42.45,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,12
KAROO LAMB 280GR,POTATOES,Ingredient,KG,9.0,15.0,135.0,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,13
KAROO LAMB 280GR,GARLIC,Ingredient,KG,34.95,0.2,6.990000000000001,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,14
KAROO LAMB 280GR,MIXED HERBS,Ingredient,KG,47.64,0.005,0.2382,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,15
KAROO LAMB 280GR,DRIED THYME,Ingredient,KG,76.98,0.005,0.3849,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,16
KAROO LAMB 280GR,DRIED PARSLEY,Ingredient,KG,43.82,0.005,0.21910000000000002,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,17
KAROO LAMB 280GR,MODI STARCH,Ingredient,KG,27.95,0.15,4.1925,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,18
KAROO LAMB 280GR,FLOUR,Ingredient,KG,12.98,0.05,0.649,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,19
KAROO LAMB 280GR,FOLIEEN SHEETS,Ingredient,EACH,0.14,40.0,5.6000000000000005,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,20
KAROO LAMB 280GR,OIL,Ingredient,LT,34.95,0.2,6.990000000000001,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,21
KAROO LAMB 280GR,BOX,Ingredient,EACH,12.98,13.0,168.74,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,22
KAROO LAMB 280GR,EGGS,Ingredient,EACH,2.29,10.0,22.9,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,23
KAROO LAMB 280GR,MILK,Ingredient,LT,24.333,0.2,4.8666,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,24
KAROO LAMB 280GR,FOIL BAKKIE,Ingredient,EACH,0.89,219.0,194.91,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,25
KAROO LAMB 280GR,TAPE,Ingredient,EACH,17.5,1.0,17.5,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,26
KAROO LAMB 280GR,HALAL STICKER,Ingredient,EACH,0.08,13.0,1.04,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,27
KAROO LAMB 280GR,LABEL,Ingredient,EACH,0.32,27.0,8.64,Handcrafted Costing,KAROO LAMB_WITH BUTTER CRUST,28
280GR,LEAN MINCE,Ingredient,KG,89.95,10.0,899.5,Handcrafted Costing,BOBOTI PASTRY KING 22,7
280GR,OSTRICH MINCE,Ingredient,KG,59.95,10.0,599.5,Handcrafted Costing,BOBOTI PASTRY KING 22,8
280GR,PASTRY KING 22,Ingredient,KG,26.73,20.71,553.5783,Handcrafted Costing,BOBOTI PASTRY KING 22,9
280GR,SALT,Ingredient,KG,7.7,0.04,0.308,Handcrafted Costing,BOBOTI PASTRY KING 22,10
280GR,BAY LEAVES,Ingredient,KG,75.0,0.005,0.375,Handcrafted Costing,BOBOTI PASTRY KING 22,11
280GR,BEEF STOCK,Ingredient,KG,49.95,0.3,14.985,Handcrafted Costing,BOBOTI PASTRY KING 22,12
280GR,FROZEN ONIONS,Ingredient,KG,16.98,5.0,84.9,Handcrafted Costing,BOBOTI PASTRY KING 22,13
280GR,POTATOES,Ingredient,KG,9.0,3.0,27.0,Handcrafted Costing,BOBOTI PASTRY KING 22,14
280GR,WHITE SUGAR,Ingredient,KG,21.27,0.44,9.3588,Handcrafted Costing,BOBOTI PASTRY KING 22,15
280GR,CURRY MILD,Ingredient,KG,49.95,0.1,4.995000000000001,Handcrafted Costing,BOBOTI PASTRY KING 22,16
280GR,GARLIC,Ingredient,KG,34.95,0.2,6.990000000000001,Handcrafted Costing,BOBOTI PASTRY KING 22,17
280GR,RAJAH POWDER,Ingredient,KG,123.0,0.22,27.06,Handcrafted Costing,BOBOTI PASTRY KING 22,18
280GR,MIXED HERBS,Ingredient,KG,47.64,0.005,0.2382,Handcrafted Costing,BOBOTI PASTRY KING 22,19
280GR,DRIED THYME,Ingredient,KG,76.98,0.005,0.3849,Handcrafted Costing,BOBOTI PASTRY KING 22,20
280GR,DRIED PARSLEY,Ingredient,KG,43.82,0.005,0.21910000000000002,Handcrafted Costing,BOBOTI PASTRY KING 22,21
280GR,CHUTNEY,Ingredient,LT,12.53,1.0,12.53,Handcrafted Costing,BOBOTI PASTRY KING 22,22
280GR,BORRIE,Ingredient,KG,43.95,0.25,10.9875,Handcrafted Costing,BOBOTI PASTRY KING 22,23
280GR,CORIANDER SEEDS,Ingredient,KG,42.44,0.03,1.2731999999999999,Handcrafted Costing,BOBOTI PASTRY KING 22,24
280GR,MODI STARCH,Ingredient,KG,27.0,0.1,2.7,Handcrafted Costing,BOBOTI PASTRY KING 22,25
280GR,FLOUR,Ingredient,KG,12.98,0.1,1.298,Handcrafted Costing,BOBOTI PASTRY KING 22,26
280GR,FOLIEEN SHEETS,Ingredient,EACH,0.14,26.0,3.6400000000000006,Handcrafted Costing,BOBOTI PASTRY KING 22,27
280GR,OIL,Ingredient,LT,34.95,0.2,6.990000000000001,Handcrafted Costing,BOBOTI PASTRY KING 22,28
280GR,BOX,Ingredient,EACH,12.98,13.0,168.74,Handcrafted Costing,BOBOTI PASTRY KING 22,29
280GR,EGGS,Ingredient,EACH,2.95,10.0,29.5,Handcrafted Costing,BOBOTI PASTRY KING 22,30
280GR,MILK,Ingredient,LT,24.333,0.5,12.1665,Handcrafted Costing,BOBOTI PASTRY KING 22,31
280GR,FOIL BAKKIE,Ingredient,EACH,0.89,219.0,194.91,Handcrafted Costing,BOBOTI PASTRY KING 22,32
280GR,TAPE,Ingredient,EACH,17.5,1.0,17.5,Handcrafted Costing,BOBOTI PASTRY KING 22,33
280GR,HALAL STICKER,Ingredient,EACH,0.08,13.0,1.04,Handcrafted Costing,BOBOTI PASTRY KING 22,34
280GR,LABEL,Ingredient,EACH,0.32,26.0,8.32,Handcrafted Costing,BOBOTI PASTRY KING 22,35
KAROO LAMB 280GR,MUTTON,Ingredient,KG,189.98,15.0,2849.7,Handcrafted Costing,KAROO LAMB PASTRY KING 22,7
KAROO LAMB 280GR,SALT,Ingredient,KG,7.7,0.075,0.5775,Handcrafted Costing,KAROO LAMB PASTRY KING 22,8
KAROO LAMB 280GR,WORSC SAUCE,Ingredient,LT,10.95,1.2,13.139999999999999,Handcrafted Costing,KAROO LAMB PASTRY KING 22,9
KAROO LAMB 280GR,BEEF STOCK,Ingredient,KG,49.95,0.2,9.990000000000002,Handcrafted Costing,KAROO LAMB PASTRY KING 22,10
KAROO LAMB 280GR,PUFF,Ingredient,KG,12.73,20.0,254.60000000000002,Handcrafted Costing,KAROO LAMB PASTRY KING 22,11
KAROO LAMB 280GR,FROZEN ONIONS,Ingredient,KG,16.98,2.5,42.45,Handcrafted Costing,KAROO LAMB PASTRY KING 22,12
KAROO LAMB 280GR,POTATOES,Ingredient,KG,9.0,15.0,135.0,Handcrafted Costing,KAROO LAMB PASTRY KING 22,13
KAROO LAMB 280GR,GARLIC,Ingredient,KG,34.95,0.2,6.990000000000001,Handcrafted Costing,KAROO LAMB PASTRY KING 22,14
KAROO LAMB 280GR,MIXED HERBS,Ingredient,KG,47.64,0.005,0.2382,Handcrafted Costing,KAROO LAMB PASTRY KING 22,15
KAROO LAMB 280GR,DRIED THYME,Ingredient,KG,76.98,0.005,0.3849,Handcrafted Costing,KAROO LAMB PASTRY KING 22,16
KAROO LAMB 280GR,DRIED PARSLEY,Ingredient,KG,43.82,0.005,0.21910000000000002,Handcrafted Costing,KAROO LAMB PASTRY KING 22,17
KAROO LAMB 280GR,MODI STARCH,Ingredient,KG,27.95,0.15,4.1925,Handcrafted Costing,KAROO LAMB PASTRY KING 22,18
KAROO LAMB 280GR,FLOUR,Ingredient,KG,12.98,0.05,0.649,Handcrafted Costing,KAROO LAMB PASTRY KING 22,19
KAROO LAMB 280GR,FOLIEEN SHEETS,Ingredient,EACH,0.14,40.0,5.6000000000000005,Handcrafted Costing,KAROO LAMB PASTRY KING 22,20
KAROO LAMB 280GR,OIL,Ingredient,LT,34.95,0.2,6.990000000000001,Handcrafted Costing,KAROO LAMB PASTRY KING 22,21
KAROO LAMB 280GR,BOX,Ingredient,EACH,12.98,13.0,168.74,Handcrafted Costing,KAROO LAMB PASTRY KING 22,22
KAROO LAMB 280GR,EGGS,Ingredient,EACH,2.29,10.0,22.9,Handcrafted Costing,KAROO LAMB PASTRY KING 22,23
KAROO LAMB 280GR,MILK,Ingredient,LT,24.333,0.2,4.8666,Handcrafted Costing,KAROO LAMB PASTRY KING 22,24
KAROO LAMB 280GR,FOIL BAKKIE,Ingredient,EACH,0.89,219.0,194.91,Handcrafted Costing,KAROO LAMB PASTRY KING 22,25
KAROO LAMB 280GR,TAPE,Ingredient,EACH,17.5,1.0,17.5,Handcrafted Costing,KAROO LAMB PASTRY KING 22,26
KAROO LAMB 280GR,HALAL STICKER,Ingredient,EACH,0.08,13.0,1.04,Handcrafted Costing,KAROO LAMB PASTRY KING 22,27
KAROO LAMB 280GR,LABEL,Ingredient,EACH,0.32,27.0,8.64,Handcrafted Costing,KAROO LAMB PASTRY KING 22,28
ROUND Chakalaka SAUSAGE PIE,WORS,Ingredient,KG,75.98,0.08,6.0784,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,7
ROUND Chakalaka SAUSAGE PIE,PUFF PASTRY,Ingredient,KG,12.73,0.13,1.6549,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,8
ROUND Chakalaka SAUSAGE PIE,EGG,Ingredient,EACH,2.27,0.002,0.00454,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,9
ROUND Chakalaka SAUSAGE PIE,FOLIENE SHEET,Ingredient,EACH,0.14,0.042,0.005880000000000001,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,10
ROUND Chakalaka SAUSAGE PIE,TAPE,Ingredient,EACH,21.2,0.005,0.106,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,11
ROUND Chakalaka SAUSAGE PIE,HALAL STICKER,Ingredient,EACH,0.08,0.042,0.00336,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,12
ROUND Chakalaka SAUSAGE PIE,LABEL,Ingredient,EACH,0.32,0.083,0.02656,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,13
ROUND Chakalaka SAUSAGE PIE,BOX,Ingredient,EACH,12.98,0.042,0.5451600000000001,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,14
ROUND Chakalaka SAUSAGE PIE,MILK,Ingredient,LT,27.5,0.005,0.1375,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,15
ROUND Chakalaka SAUSAGE PIE,CHAKALAKA,Ingredient,EACH,26.8,0.03,0.8039999999999999,Handcrafted Costing,ROUND SAUSAGE PIESHAKALAKA,16
OXTAIL 280gr,FLOUR,Ingredient,kg,12.5,0.3,3.75,Gourmet Costing,OXTAIL,5
OXTAIL 280gr,Salt,Ingredient,kg,7.7,0.07,0.539,Gourmet Costing,OXTAIL,6
OXTAIL 280gr,Black Pepper,Ingredient,kg,50.4,0.005,0.252,Gourmet Costing,OXTAIL,7
OXTAIL 280gr,Garlic,Ingredient,kg,34.95,0.2,6.990000000000001,Gourmet Costing,OXTAIL,8
OXTAIL 280gr,White Onion,Ingredient,kg,21.0,1.5,31.5,Gourmet Costing,OXTAIL,9
OXTAIL 280gr,Celery,Ingredient,each,24.99,1.0,24.99,Gourmet Costing,OXTAIL,10
OXTAIL 280gr,BAY LEAVES,Ingredient,kg,75.0,0.02,1.5,Gourmet Costing,OXTAIL,12
OXTAIL 280gr,WATER,Ingredient,lt,0.0,20.0,0,Gourmet Costing,OXTAIL,13
OXTAIL 280gr,Rosemary,Ingredient,each,12.99,1.0,12.99,Gourmet Costing,OXTAIL,14
OXTAIL 280gr,BEEF STOCK POWDER,Ingredient,KG,25.69,0.1,2.5690000000000004,Gourmet Costing,OXTAIL,15
OXTAIL 280gr,CARROTS,Ingredient,each,19.99,1.5,29.985,Gourmet Costing,OXTAIL,16
OXTAIL 280gr,LARGE POTATOES,Ingredient,kg,9.9,10.0,99.0,Gourmet Costing,OXTAIL,18
OXTAIL 280gr,OIL,Ingredient,lt,34.95,0.1,3.4950000000000006,Gourmet Costing,OXTAIL,20
OXTAIL 280gr,OSTRICH NECK,Ingredient,kg,54.95,5.0,274.75,Gourmet Costing,OXTAIL,21
OXTAIL 280gr,BEEF OXTAIL,Ingredient,kg,124.95000000000002,13.0,1624.3500000000001,Gourmet Costing,OXTAIL,22
OXTAIL 280gr,Tomato Paste,Ingredient,kg,36.98,0.4,14.792,Gourmet Costing,OXTAIL,23
OXTAIL 280gr,Box,Ingredient,each,12.5,13.125,164.0625,Gourmet Costing,OXTAIL,24
OXTAIL 280gr,Puff Pastry,Ingredient,kg,12.729999999999999,27.3,347.529,Gourmet Costing,OXTAIL,27
OXTAIL 280gr,Fiolene Sheet,Ingredient,each,0.14,26.0,3.6400000000000006,Gourmet Costing,OXTAIL,28
OXTAIL 280gr,Foil Bakkie,Ingredient,each,0.92,210.0,193.20000000000002,Gourmet Costing,OXTAIL,31
OXTAIL 280gr,Halal sticker,Ingredient,each,0.08,13.125,1.05,Gourmet Costing,OXTAIL,32
OXTAIL 280gr,Eggs,Ingredient,each,2.29,0.01,0.0229,Gourmet Costing,OXTAIL,33
OXTAIL 280gr,Tape,Ingredient,each,14.9,1.0,14.9,Gourmet Costing,OXTAIL,34
OXTAIL 280gr,Label,Ingredient,each,0.32,26.0,8.32,Gourmet Costing,OXTAIL,35
OXTAIL 280gr,"33,66KG",Ingredient,PORT,0.06494731065759637,210.0,13.63893523809524,Gourmet Costing,OXTAIL,37
OXTAIL 280gr,Burger 60g,Ingredient,gram,0.05998,60.0,3.5987999999999998,Gourmet Costing,OXTAIL,42
OXTAIL 280gr,Tomato Braai Relish,Ingredient,gram,0.026869999999999998,10.0,0.2687,Gourmet Costing,OXTAIL,43
OXTAIL 280gr,Cheese Sauce,Ingredient,gram,0.10608999999999999,10.0,1.0609,Gourmet Costing,OXTAIL,44
OXTAIL 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,OXTAIL,45
OXTAIL 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,OXTAIL,46
OXTAIL 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,OXTAIL,47
OXTAIL 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,OXTAIL,48
OXTAIL 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,OXTAIL,49
OXTAIL 280gr,Spice - Steak & Kidney,Ingredient,gram,0.06198,6.0,0.37188,Gourmet Costing,OXTAIL,56
OXTAIL 280gr,Metro FQ Beef Goulash,Ingredient,gram,0.08598000000000001,34.0,2.9233200000000004,Gourmet Costing,OXTAIL,57
OXTAIL 280gr,Liquid - Water,Ingredient,gram,0.0,40.0,0,Gourmet Costing,OXTAIL,58
OXTAIL 280gr,Pastry (20 x 13),Ingredient,gram,0.01236,115.0,1.4214,Gourmet Costing,OXTAIL,59
OXTAIL 280gr,Cornflour,Ingredient,gram,0.0140868,4.0,0.0563472,Gourmet Costing,OXTAIL,60
OXTAIL 280gr,Sunset Glaze,Ingredient,gram,0.07492000000000001,2.5,0.18730000000000002,Gourmet Costing,OXTAIL,61
OXTAIL 280gr,Outer Box,Ingredient,each,0.0125,0.041666666666666664,0.0005208333333333333,Gourmet Costing,OXTAIL,62
OXTAIL 280gr,Foilene Sheets,Ingredient,each,0.00014000000000000001,3.0,0.00042000000000000007,Gourmet Costing,OXTAIL,63
OXTAIL 280gr,Label,Ingredient,each,0.00032,0.041666666666666664,1.3333333333333333e-05,Gourmet Costing,OXTAIL,64
OXTAIL 280gr,280gr Pies,Ingredient,each,0,0,13.63893523809524,Gourmet Costing,OXTAIL,67
TOMATO BREDIE 280gr,LAMB,Ingredient,kg,174.98,16.0,2799.68,Gourmet Costing,TOMATO BREDIE,5
TOMATO BREDIE 280gr,FROZEN ONIONS,Ingredient,kg,21.0,3.0,63.0,Gourmet Costing,TOMATO BREDIE,6
TOMATO BREDIE 280gr,GARLIC,Ingredient,kg,34.95,0.2,6.990000000000001,Gourmet Costing,TOMATO BREDIE,7
TOMATO BREDIE 280gr,TOMATO PASTE,Ingredient,KG,24.98,2.4,59.952,Gourmet Costing,TOMATO BREDIE,8
TOMATO BREDIE 280gr,POTATOES,Ingredient,kg,9.9,5.0,49.5,Gourmet Costing,TOMATO BREDIE,10
TOMATO BREDIE 280gr,WATER,Ingredient,lt,0.0,26.0,0,Gourmet Costing,TOMATO BREDIE,11
TOMATO BREDIE 280gr,PAPRIKA,Ingredient,kg,59.76,0.2,11.952,Gourmet Costing,TOMATO BREDIE,12
TOMATO BREDIE 280gr,CORIANDER SEEDS,Ingredient,lt,42.44,0.03,1.2731999999999999,Gourmet Costing,TOMATO BREDIE,13
